valor,tipo,data,categoria,descricao
-5396.62,1,"""2025-03-22T21:38:32.291942Z""","""Compra""","""Referente ao mês"""
1370.88,2,"""2025-03-16T21:38:32.291951Z""","""Venda""","""Referente ao mês"""
-2208.17,1,"""2025-05-20T21:38:32.291960Z""","""Venda""","""Referente ao mês"""
-7111.47,1,"""2025-03-29T21:38:32.291969Z""","""Investimento""","""Despesa operacional"""
-3058.96,1,"""2025-03-29T21:38:32.291977Z""","""Venda""","""Referente ao mês"""
1137.3,2,"""2025-05-11T21:38:32.291986Z""","""Salário""","""Transferência bancária"""
3087.32,2,"""2025-05-12T21:38:32.291994Z""","""Compra""","""Pagamento de serviço"""
-7847.38,1,"""2025-04-17T21:38:32.292003Z""","""Reembolso""","""Despesa operacional"""
-617.97,1,"""2025-05-01T21:38:32.292011Z""","""Salário""","""Pagamento de serviço"""
4227.41,2,"""2025-05-17T21:38:32.292020Z""","""Transferência""","""Despesa operacional"""
1012.38,2,"""2025-04-29T21:38:32.292029Z""","""Reembolso""","""Recebido de cliente"""
4746.9,2,"""2025-03-04T21:38:32.292037Z""","""Venda""","""Despesa operacional"""
-2677.26,1,"""2025-04-01T21:38:32.292046Z""","""Venda""","""Recebido de cliente"""
-2094.17,1,"""2025-05-08T21:38:32.292056Z""","""Salário""","""Recebido de cliente"""
9765.76,2,"""2025-05-25T21:38:32.292071Z""","""Pagamento""","""Despesa operacional"""
8165.02,2,"""2025-04-12T21:38:32.292082Z""","""Transferência""","""Compra de material"""
-3691.92,1,"""2025-04-18T21:38:32.292091Z""","""Transferência""","""Transferência bancária"""
-574.7,1,"""2025-03-30T21:38:32.292100Z""","""Venda""","""Pagamento de serviço"""
6139.93,2,"""2025-05-03T21:38:32.292109Z""","""Transferência""","""Despesa operacional"""
179.43,2,"""2025-04-06T21:38:32.292118Z""","""Venda""","""Compra de material"""
5005.02,2,"""2025-04-14T21:38:32.292126Z""","""Pagamento""","""Transferência bancária"""
7809.69,2,"""2025-04-17T21:38:32.292135Z""","""Serviço""","""Compra de material"""
-7639.72,1,"""2025-04-23T21:38:32.292144Z""","""Transferência""","""Recebido de cliente"""
5308.27,2,"""2025-03-13T21:38:32.292153Z""","""Venda""","""Transferência bancária"""
7088.16,2,"""2025-03-01T21:38:32.292161Z""","""Compra""","""Transferência bancária"""
-8789.78,1,"""2025-05-03T21:38:32.292170Z""","""Pagamento""","""Recebido de cliente"""
-5221.81,1,"""2025-03-01T21:38:32.292178Z""","""Salário""","""Referente ao mês"""
2969.52,2,"""2025-04-01T21:38:32.292187Z""","""Transferência""","""Referente ao mês"""
-1482.7,1,"""2025-04-19T21:38:32.292196Z""","""Compra""","""Transferência bancária"""
-7616.26,1,"""2025-05-07T21:38:32.292204Z""","""Pagamento""","""Recebido de cliente"""
-6157.48,1,"""2025-03-20T21:38:32.292212Z""","""Reembolso""","""Compra de material"""
-1010.84,1,"""2025-03-10T21:38:32.292220Z""","""Reembolso""","""Pagamento de serviço"""
2015.78,2,"""2025-05-05T21:38:32.292229Z""","""Investimento""","""Despesa operacional"""
5400.87,2,"""2025-05-26T21:38:32.292238Z""","""Transferência""","""Transferência bancária"""
-6796.55,1,"""2025-04-07T21:38:32.292247Z""","""Venda""","""Transferência bancária"""
5947.76,2,"""2025-03-18T21:38:32.292255Z""","""Reembolso""","""Despesa operacional"""
-6917.88,1,"""2025-04-22T21:38:32.292264Z""","""Venda""","""Recebido de cliente"""
912.57,2,"""2025-04-12T21:38:32.292272Z""","""Investimento""","""Recebido de cliente"""
-1021.06,1,"""2025-05-27T21:38:32.292280Z""","""Compra""","""Despesa operacional"""
-7433.84,1,"""2025-05-19T21:38:32.292289Z""","""Transferência""","""Referente ao mês"""
6672.57,2,"""2025-04-11T21:38:32.292297Z""","""Salário""","""Recebido de cliente"""
-7547.19,1,"""2025-05-22T21:38:32.292306Z""","""Investimento""","""Recebido de cliente"""
2537.67,2,"""2025-05-15T21:38:32.292315Z""","""Pagamento""","""Pagamento de serviço"""
4072.7,2,"""2025-05-22T21:38:32.292324Z""","""Serviço""","""Despesa operacional"""
-1251.22,1,"""2025-03-09T21:38:32.292333Z""","""Salário""","""Referente ao mês"""
7371.19,2,"""2025-04-06T21:38:32.292341Z""","""Compra""","""Compra de material"""
658.65,2,"""2025-03-27T21:38:32.292350Z""","""Salário""","""Recebido de cliente"""
-4612.27,1,"""2025-05-23T21:38:32.292358Z""","""Venda""","""Despesa operacional"""
2230.77,2,"""2025-03-16T21:38:32.292367Z""","""Pagamento""","""Recebido de cliente"""
-4860.81,1,"""2025-04-03T21:38:32.292379Z""","""Venda""","""Referente ao mês"""
-841.51,1,"""2025-05-23T21:38:32.292394Z""","""Investimento""","""Compra de material"""
4696.73,2,"""2025-04-07T21:38:32.292414Z""","""Reembolso""","""Despesa operacional"""
-5445.86,1,"""2025-04-18T21:38:32.292424Z""","""Investimento""","""Pagamento de serviço"""
3575.68,2,"""2025-03-23T21:38:32.292432Z""","""Pagamento""","""Pagamento de serviço"""
-2375.43,1,"""2025-03-28T21:38:32.292441Z""","""Venda""","""Pagamento de serviço"""
3156.27,2,"""2025-03-23T21:38:32.292450Z""","""Transferência""","""Recebido de cliente"""
2437.36,2,"""2025-05-06T21:38:32.292459Z""","""Investimento""","""Pagamento de serviço"""
4356.92,2,"""2025-05-03T21:38:32.292467Z""","""Investimento""","""Compra de material"""
-3306.11,1,"""2025-05-28T21:38:32.292476Z""","""Serviço""","""Transferência bancária"""
-9328.14,1,"""2025-05-12T21:38:32.292485Z""","""Compra""","""Despesa operacional"""
-8250.74,1,"""2025-05-04T21:38:32.292493Z""","""Venda""","""Pagamento de serviço"""
2376.25,2,"""2025-04-24T21:38:32.292502Z""","""Salário""","""Compra de material"""
-4020.52,1,"""2025-04-05T21:38:32.292557Z""","""Investimento""","""Despesa operacional"""
-4369.18,1,"""2025-05-24T21:38:32.292571Z""","""Compra""","""Recebido de cliente"""
830.78,2,"""2025-05-16T21:38:32.292580Z""","""Investimento""","""Pagamento de serviço"""
9164.73,2,"""2025-05-02T21:38:32.292589Z""","""Reembolso""","""Compra de material"""
5709.42,2,"""2025-05-10T21:38:32.292598Z""","""Compra""","""Recebido de cliente"""
2844.47,2,"""2025-03-30T21:38:32.292606Z""","""Investimento""","""Compra de material"""
5144.62,2,"""2025-03-28T21:38:32.292614Z""","""Transferência""","""Compra de material"""
7178.5,2,"""2025-05-02T21:38:32.292623Z""","""Compra""","""Pagamento de serviço"""
5969.2,2,"""2025-03-09T21:38:32.292632Z""","""Compra""","""Despesa operacional"""
6394.89,2,"""2025-04-18T21:38:32.292640Z""","""Reembolso""","""Referente ao mês"""
5557.9,2,"""2025-05-08T21:38:32.292648Z""","""Venda""","""Recebido de cliente"""
-6004.62,1,"""2025-05-18T21:38:32.292657Z""","""Venda""","""Compra de material"""
-982.84,1,"""2025-04-29T21:38:32.292666Z""","""Pagamento""","""Transferência bancária"""
-1677.29,1,"""2025-03-24T21:38:32.292675Z""","""Salário""","""Compra de material"""
6702.72,2,"""2025-03-04T21:38:32.292684Z""","""Transferência""","""Recebido de cliente"""
6201.34,2,"""2025-03-30T21:38:32.292697Z""","""Venda""","""Referente ao mês"""
8527.03,2,"""2025-03-14T21:38:32.292712Z""","""Investimento""","""Compra de material"""
2122.33,2,"""2025-05-24T21:38:32.292721Z""","""Serviço""","""Transferência bancária"""
7059.58,2,"""2025-04-14T21:38:32.292729Z""","""Serviço""","""Recebido de cliente"""
-3290.92,1,"""2025-05-13T21:38:32.292738Z""","""Compra""","""Pagamento de serviço"""
5611.59,2,"""2025-04-23T21:38:32.292747Z""","""Venda""","""Referente ao mês"""
-1777.15,1,"""2025-04-06T21:38:32.292755Z""","""Investimento""","""Pagamento de serviço"""
9934.99,2,"""2025-05-24T21:38:32.292764Z""","""Investimento""","""Compra de material"""
-7831.51,1,"""2025-04-23T21:38:32.292772Z""","""Investimento""","""Despesa operacional"""
4605.78,2,"""2025-05-10T21:38:32.292781Z""","""Reembolso""","""Transferência bancária"""
9039.05,2,"""2025-04-14T21:38:32.292789Z""","""Venda""","""Transferência bancária"""
413.93,2,"""2025-04-05T21:38:32.292798Z""","""Venda""","""Compra de material"""
-9575.3,1,"""2025-05-11T21:38:32.292806Z""","""Compra""","""Despesa operacional"""
-8116.24,1,"""2025-04-21T21:38:32.292814Z""","""Venda""","""Pagamento de serviço"""
6744.03,2,"""2025-05-03T21:38:32.292823Z""","""Venda""","""Transferência bancária"""
-9592.85,1,"""2025-03-11T21:38:32.292831Z""","""Venda""","""Referente ao mês"""
-3176.08,1,"""2025-05-30T21:38:32.292840Z""","""Reembolso""","""Recebido de cliente"""
8059.5,2,"""2025-04-29T21:38:32.292849Z""","""Compra""","""Transferência bancária"""
8626.08,2,"""2025-03-09T21:38:32.292858Z""","""Serviço""","""Pagamento de serviço"""
-6389.67,1,"""2025-05-27T21:38:32.292866Z""","""Pagamento""","""Pagamento de serviço"""
9680.72,2,"""2025-03-26T21:38:32.292875Z""","""Venda""","""Compra de material"""
-2298.57,1,"""2025-03-29T21:38:32.292883Z""","""Transferência""","""Referente ao mês"""
-839.07,1,"""2025-04-29T21:38:32.292892Z""","""Salário""","""Compra de material"""
8701.35,2,"""2025-05-15T21:38:32.292901Z""","""Transferência""","""Referente ao mês"""
-2546.42,1,"""2025-03-28T21:38:32.292910Z""","""Venda""","""Despesa operacional"""
-779.14,1,"""2025-04-21T21:38:32.292918Z""","""Pagamento""","""Referente ao mês"""
4444.62,2,"""2025-05-07T21:38:32.292927Z""","""Salário""","""Pagamento de serviço"""
7915.24,2,"""2025-05-24T21:38:32.292936Z""","""Compra""","""Transferência bancária"""
1569.44,2,"""2025-05-01T21:38:32.292944Z""","""Investimento""","""Despesa operacional"""
-4566.7,1,"""2025-04-14T21:38:32.292952Z""","""Serviço""","""Pagamento de serviço"""
-1249.41,1,"""2025-04-01T21:38:32.292961Z""","""Venda""","""Compra de material"""
6334.9,2,"""2025-05-21T21:38:32.292969Z""","""Pagamento""","""Referente ao mês"""
-9143.05,1,"""2025-04-04T21:38:32.292978Z""","""Compra""","""Pagamento de serviço"""
-7828.02,1,"""2025-05-10T21:38:32.292986Z""","""Serviço""","""Referente ao mês"""
9166.58,2,"""2025-05-25T21:38:32.292995Z""","""Venda""","""Despesa operacional"""
9919.79,2,"""2025-03-14T21:38:32.293003Z""","""Salário""","""Compra de material"""
-1649.01,1,"""2025-04-15T21:38:32.293012Z""","""Reembolso""","""Referente ao mês"""
9559.23,2,"""2025-04-10T21:38:32.293021Z""","""Investimento""","""Pagamento de serviço"""
-8222.84,1,"""2025-04-25T21:38:32.293029Z""","""Salário""","""Pagamento de serviço"""
-3622.87,1,"""2025-04-28T21:38:32.293038Z""","""Salário""","""Referente ao mês"""
3551.48,2,"""2025-05-04T21:38:32.293047Z""","""Investimento""","""Recebido de cliente"""
5758.53,2,"""2025-04-28T21:38:32.293055Z""","""Salário""","""Recebido de cliente"""
4317.89,2,"""2025-05-09T21:38:32.293063Z""","""Compra""","""Despesa operacional"""
1693.38,2,"""2025-04-07T21:38:32.293072Z""","""Compra""","""Despesa operacional"""
-2626.59,1,"""2025-05-25T21:38:32.293080Z""","""Venda""","""Referente ao mês"""
6665.72,2,"""2025-05-28T21:38:32.293088Z""","""Reembolso""","""Referente ao mês"""
-2258.45,1,"""2025-05-29T21:38:32.293097Z""","""Salário""","""Transferência bancária"""
8399.73,2,"""2025-04-08T21:38:32.293106Z""","""Pagamento""","""Recebido de cliente"""
5179.79,2,"""2025-03-21T21:38:32.293114Z""","""Transferência""","""Despesa operacional"""
-9590.24,1,"""2025-05-25T21:38:32.293123Z""","""Compra""","""Recebido de cliente"""
-6640.72,1,"""2025-04-04T21:38:32.293132Z""","""Reembolso""","""Referente ao mês"""
-3769.06,1,"""2025-04-10T21:38:32.293140Z""","""Pagamento""","""Referente ao mês"""
-9830.61,1,"""2025-03-31T21:38:32.293150Z""","""Transferência""","""Transferência bancária"""
6580.79,2,"""2025-04-14T21:38:32.293165Z""","""Salário""","""Transferência bancária"""
-3358.64,1,"""2025-03-06T21:38:32.293183Z""","""Transferência""","""Despesa operacional"""
-9332.05,1,"""2025-05-01T21:38:32.293193Z""","""Salário""","""Recebido de cliente"""
1956.65,2,"""2025-04-12T21:38:32.293201Z""","""Venda""","""Compra de material"""
-1891.81,1,"""2025-04-27T21:38:32.293210Z""","""Venda""","""Pagamento de serviço"""
160.83,2,"""2025-04-23T21:38:32.293219Z""","""Investimento""","""Pagamento de serviço"""
3136.2,2,"""2025-05-06T21:38:32.293227Z""","""Pagamento""","""Pagamento de serviço"""
8613.43,2,"""2025-04-19T21:38:32.293236Z""","""Transferência""","""Recebido de cliente"""
3777.58,2,"""2025-03-16T21:38:32.293245Z""","""Transferência""","""Despesa operacional"""
-2445.19,1,"""2025-04-18T21:38:32.293253Z""","""Serviço""","""Recebido de cliente"""
5629.84,2,"""2025-05-25T21:38:32.293271Z""","""Investimento""","""Referente ao mês"""
9777.96,2,"""2025-04-02T21:38:32.293281Z""","""Investimento""","""Despesa operacional"""
6744.84,2,"""2025-03-09T21:38:32.293289Z""","""Venda""","""Pagamento de serviço"""
2956.42,2,"""2025-04-24T21:38:32.293298Z""","""Transferência""","""Transferência bancária"""
2539.59,2,"""2025-04-17T21:38:32.293307Z""","""Transferência""","""Compra de material"""
7422.68,2,"""2025-05-15T21:38:32.293315Z""","""Transferência""","""Despesa operacional"""
-7210.28,1,"""2025-03-10T21:38:32.293324Z""","""Reembolso""","""Pagamento de serviço"""
5298.35,2,"""2025-04-12T21:38:32.293334Z""","""Venda""","""Pagamento de serviço"""
-8520.72,1,"""2025-04-08T21:38:32.293342Z""","""Pagamento""","""Compra de material"""
6653.69,2,"""2025-04-18T21:38:32.293350Z""","""Venda""","""Recebido de cliente"""
4836.24,2,"""2025-03-02T21:38:32.293358Z""","""Investimento""","""Pagamento de serviço"""
4249.8,2,"""2025-04-13T21:38:32.293367Z""","""Pagamento""","""Recebido de cliente"""
1956.05,2,"""2025-04-03T21:38:32.293375Z""","""Serviço""","""Recebido de cliente"""
-5086.28,1,"""2025-05-24T21:38:32.293384Z""","""Transferência""","""Recebido de cliente"""
9199.87,2,"""2025-03-02T21:38:32.293393Z""","""Reembolso""","""Transferência bancária"""
-6560.56,1,"""2025-03-31T21:38:32.293495Z""","""Reembolso""","""Compra de material"""
-9101.19,1,"""2025-03-18T21:38:32.293519Z""","""Investimento""","""Recebido de cliente"""
2327.03,2,"""2025-03-24T21:38:32.293538Z""","""Reembolso""","""Recebido de cliente"""
-8487.14,1,"""2025-05-18T21:38:32.293549Z""","""Salário""","""Referente ao mês"""
1023.28,2,"""2025-04-11T21:38:32.293559Z""","""Pagamento""","""Recebido de cliente"""
-1667.37,1,"""2025-03-20T21:38:32.293568Z""","""Venda""","""Recebido de cliente"""
8682.63,2,"""2025-03-13T21:38:32.293582Z""","""Compra""","""Despesa operacional"""
-9539.56,1,"""2025-04-05T21:38:32.293607Z""","""Salário""","""Despesa operacional"""
2593.55,2,"""2025-04-04T21:38:32.293628Z""","""Venda""","""Transferência bancária"""
-5670.96,1,"""2025-03-05T21:38:32.293638Z""","""Salário""","""Despesa operacional"""
5147.61,2,"""2025-03-16T21:38:32.293653Z""","""Serviço""","""Despesa operacional"""
123.32,2,"""2025-03-24T21:38:32.293668Z""","""Pagamento""","""Recebido de cliente"""
-1166.42,1,"""2025-05-14T21:38:32.293688Z""","""Investimento""","""Pagamento de serviço"""
7625.36,2,"""2025-04-25T21:38:32.293698Z""","""Investimento""","""Recebido de cliente"""
-9006.21,1,"""2025-03-27T21:38:32.293707Z""","""Salário""","""Despesa operacional"""
3177.43,2,"""2025-05-26T21:38:32.293727Z""","""Salário""","""Despesa operacional"""
-599.55,1,"""2025-04-18T21:38:32.293736Z""","""Serviço""","""Compra de material"""
-5549.64,1,"""2025-05-15T21:38:32.293745Z""","""Pagamento""","""Despesa operacional"""
-1122.95,1,"""2025-04-18T21:38:32.293754Z""","""Investimento""","""Compra de material"""
-5204.6,1,"""2025-04-10T21:38:32.293763Z""","""Compra""","""Pagamento de serviço"""
-9761.45,1,"""2025-05-15T21:38:32.293772Z""","""Reembolso""","""Transferência bancária"""
3897.41,2,"""2025-05-24T21:38:32.293780Z""","""Compra""","""Recebido de cliente"""
-4152.44,1,"""2025-03-17T21:38:32.293789Z""","""Compra""","""Referente ao mês"""
-2226.61,1,"""2025-04-02T21:38:32.293798Z""","""Reembolso""","""Recebido de cliente"""
558.65,2,"""2025-03-15T21:38:32.293806Z""","""Serviço""","""Referente ao mês"""
-7148.19,1,"""2025-05-18T21:38:32.293815Z""","""Reembolso""","""Compra de material"""
-2087.35,1,"""2025-04-06T21:38:32.293823Z""","""Reembolso""","""Recebido de cliente"""
2680.68,2,"""2025-04-12T21:38:32.293832Z""","""Serviço""","""Transferência bancária"""
-4243.5,1,"""2025-04-10T21:38:32.293840Z""","""Investimento""","""Despesa operacional"""
-9449.03,1,"""2025-03-04T21:38:32.293849Z""","""Compra""","""Despesa operacional"""
-4820.1,1,"""2025-05-06T21:38:32.293866Z""","""Serviço""","""Transferência bancária"""
-6415.8,1,"""2025-03-31T21:38:32.293875Z""","""Venda""","""Pagamento de serviço"""
-7888.64,1,"""2025-04-14T21:38:32.293884Z""","""Investimento""","""Despesa operacional"""
6809.75,2,"""2025-05-18T21:38:32.293893Z""","""Investimento""","""Despesa operacional"""
-2958.51,1,"""2025-05-19T21:38:32.293902Z""","""Transferência""","""Referente ao mês"""
-6103.1,1,"""2025-04-17T21:38:32.293918Z""","""Venda""","""Pagamento de serviço"""
-4939.08,1,"""2025-05-29T21:38:32.293932Z""","""Salário""","""Referente ao mês"""
-9269.98,1,"""2025-04-21T21:38:32.293957Z""","""Salário""","""Despesa operacional"""
-107.71,1,"""2025-04-29T21:38:32.293969Z""","""Compra""","""Referente ao mês"""
-2789.88,1,"""2025-03-16T21:38:32.293986Z""","""Reembolso""","""Despesa operacional"""
1475.08,2,"""2025-04-15T21:38:32.293994Z""","""Compra""","""Despesa operacional"""
-838.32,1,"""2025-03-09T21:38:32.294003Z""","""Pagamento""","""Compra de material"""
1265.3,2,"""2025-05-06T21:38:32.294011Z""","""Salário""","""Recebido de cliente"""
4810.23,2,"""2025-03-14T21:38:32.294020Z""","""Venda""","""Pagamento de serviço"""
-2932.02,1,"""2025-04-05T21:38:32.294035Z""","""Salário""","""Pagamento de serviço"""
5573.55,2,"""2025-03-14T21:38:32.294048Z""","""Compra""","""Compra de material"""
6748.08,2,"""2025-04-17T21:38:32.294057Z""","""Serviço""","""Recebido de cliente"""
7199.02,2,"""2025-05-14T21:38:32.294066Z""","""Venda""","""Transferência bancária"""
-8143.59,1,"""2025-03-10T21:38:32.294074Z""","""Serviço""","""Compra de material"""
-5946.88,1,"""2025-05-11T21:38:32.294083Z""","""Serviço""","""Transferência bancária"""
-265.8,1,"""2025-04-17T21:38:32.294091Z""","""Reembolso""","""Referente ao mês"""
2114.37,2,"""2025-03-18T21:38:32.294100Z""","""Investimento""","""Referente ao mês"""
6608.48,2,"""2025-04-25T21:38:32.294109Z""","""Pagamento""","""Transferência bancária"""
4859.81,2,"""2025-03-23T21:38:32.294118Z""","""Pagamento""","""Pagamento de serviço"""
-3729.15,1,"""2025-05-14T21:38:32.294126Z""","""Reembolso""","""Despesa operacional"""
-4308.4,1,"""2025-03-20T21:38:32.294135Z""","""Investimento""","""Referente ao mês"""
-7729.47,1,"""2025-03-25T21:38:32.294143Z""","""Salário""","""Transferência bancária"""
4206.33,2,"""2025-04-18T21:38:32.294152Z""","""Reembolso""","""Recebido de cliente"""
